one_hot__agent_tone_angry,one_hot__agent_tone_calm,one_hot__agent_tone_frustrated,one_hot__agent_tone_neutral,one_hot__agent_tone_polite,one_hot__customer_tone_angry,one_hot__customer_tone_calm,one_hot__customer_tone_frustrated,one_hot__customer_tone_neutral,one_hot__customer_tone_polite,remainder__call_duration,remainder__average_sentiment,remainder__elite_level_code,predicted_primary_call_reason
0,0,0,1,0,0,1,0,0,0,900,-0.13,1,Irrops
0,0,0,1,0,0,0,0,0,1,660,0.15,1,Irrops
0,0,1,0,0,1,0,0,0,0,840,-0.26,3,Irrops
0,0,0,1,0,0,0,0,1,0,300,0,0,Booking
0,1,0,0,0,0,1,0,0,0,1260,0.13,0,Digital_Support
0,0,0,1,0,0,0,0,1,0,1140,-0.12,1,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,840,-0.06,1,Seating
0,0,0,1,0,1,0,0,0,0,300,-0.17,0,Communications
0,0,0,1,0,1,0,0,0,0,1020,-0.22,0,Irrops
0,1,0,0,0,0,0,0,1,0,720,0.1,0,Seating
0,0,0,1,0,1,0,0,0,0,780,0,3,Seating
0,1,0,0,0,0,0,0,1,0,1440,0.08,2,Voluntary_Change
0,0,1,0,0,0,0,0,1,0,2580,-0.32,3,Post_Flight
0,1,0,0,0,0,0,0,0,1,660,0.06,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,840,-0.07,2,Etc
0,1,0,0,0,1,0,0,0,0,540,0.04,1,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,2220,0.02,3,Post_Flight
0,0,0,1,0,0,0,0,0,1,840,0.04,0,Seating
0,0,0,1,0,0,1,0,0,0,2520,0,0,Irrops
0,1,0,0,0,0,1,0,0,0,840,0.16,3,Irrops
0,0,0,1,0,0,0,0,0,1,2760,0.09,1,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,780,-0.13,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1500,-0.02,2,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,1380,0.05,3,Voluntary_Cancel
0,0,0,1,0,0,0,0,1,0,2400,-0.03,5,Post_Flight
0,0,0,1,0,0,0,1,0,0,960,-0.09,1,Irrops
0,1,0,0,0,0,0,1,0,0,660,0.08,0,Upgrade
0,1,0,0,0,0,1,0,0,0,780,0.15,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,600,0.1,0,Voluntary_Change
0,0,1,0,0,0,0,0,1,0,1080,-0.26,0,Irrops
0,0,0,1,0,0,0,1,0,0,900,-0.22,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,360,-0.05,0,Communications
0,1,0,0,0,0,0,0,0,1,1500,0.07,0,Voluntary_Cancel
0,1,0,0,0,0,0,0,0,1,660,0.03,0,Irrops
0,1,0,0,0,0,0,0,1,0,480,0.03,1,Communications
0,0,0,1,0,0,0,0,1,0,780,-0.06,1,Seating
0,0,0,1,0,0,0,0,1,0,660,-0.07,1,Irrops
0,1,0,0,0,0,1,0,0,0,1080,0.02,1,Irrops
0,0,0,1,0,0,0,1,0,0,720,-0.11,0,Seating
0,1,0,0,0,1,0,0,0,0,420,0.16,0,Upgrade
0,1,0,0,0,0,0,1,0,0,1620,0.2,0,Irrops
0,1,0,0,0,1,0,0,0,0,2340,0.18,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,780,-0.03,1,Booking
0,0,0,1,0,0,0,1,0,0,1920,-0.11,0,Irrops
0,1,0,0,0,0,0,1,0,0,660,0.05,0,Booking
0,0,0,1,0,0,1,0,0,0,1140,-0.13,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,960,0.02,2,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,840,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,720,0.11,0,Irrops
0,0,0,1,0,1,0,0,0,0,540,0,0,Check_In
0,0,0,1,0,0,1,0,0,0,1140,-0.03,0,Irrops
0,1,0,0,0,1,0,0,0,0,1020,0.02,1,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,1440,0.04,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,900,0.02,0,Seating
0,0,0,1,0,1,0,0,0,0,480,0,0,Irrops
0,1,0,0,0,0,0,0,1,0,1800,0.01,3,Voluntary_Change
0,0,1,0,0,0,0,0,0,1,660,0.32,0,Irrops
0,0,0,1,0,0,1,0,0,0,360,-0.05,1,Booking
0,0,0,1,0,0,0,1,0,0,720,0,0,Seating
0,0,0,1,0,1,0,0,0,0,720,-0.12,0,Irrops
0,1,0,0,0,0,0,1,0,0,1080,0.05,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,2040,-0.04,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,780,0.02,1,Products_And_Services
0,0,0,1,0,0,0,0,0,1,780,0,2,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,720,0.08,0,Irrops
0,1,0,0,0,0,0,0,1,0,1860,0.01,3,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,720,0,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,2220,0.04,2,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,300,0,2,Schedule_Change
0,0,0,1,0,0,0,1,0,0,840,-0.08,1,Seating
0,1,0,0,0,0,0,1,0,0,1020,0.08,1,Seating
0,0,0,1,0,0,0,0,1,0,1620,-0.09,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,900,0.14,0,Seating
0,0,0,1,0,0,0,0,0,1,540,0.11,3,Mileage_Plus
0,0,1,0,0,1,0,0,0,0,1260,-0.26,0,Irrops
0,0,0,1,0,0,0,0,1,0,1560,-0.13,0,Upgrade
0,1,0,0,0,0,0,1,0,0,720,0.03,0,Seating
0,0,0,1,0,0,0,0,0,1,720,0.23,0,Irrops
0,0,0,1,0,1,0,0,0,0,1440,-0.03,0,Products_And_Services
0,0,0,1,0,0,0,0,1,0,1140,-0.07,3,Seating
0,0,0,1,0,1,0,0,0,0,1500,-0.03,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1380,-0.1,0,Communications
0,0,0,1,0,0,0,1,0,0,900,-0.12,2,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,420,0.04,0,Other_Topics
0,0,0,1,0,0,1,0,0,0,780,0,1,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,900,-0.03,0,Irrops
0,0,0,1,0,0,0,0,0,1,600,0,2,Baggage
0,0,0,1,0,0,0,1,0,0,600,-0.04,0,Irrops
0,1,0,0,0,1,0,0,0,0,420,0.09,0,Upgrade
0,0,0,1,0,0,0,0,1,0,1140,-0.24,0,Irrops
0,0,0,1,0,0,0,0,0,1,1200,0.07,0,Seating
0,1,0,0,0,0,0,0,0,1,1440,0.12,0,Seating
0,1,0,0,0,0,1,0,0,0,1980,0.1,1,Communications
0,0,0,1,0,0,0,1,0,0,1080,-0.05,1,Seating
0,0,0,1,0,0,1,0,0,0,1200,-0.23,3,Seating
0,1,0,0,0,0,0,0,1,0,540,0.19,1,Baggage
0,0,0,1,0,0,1,0,0,0,1800,-0.03,0,Products_And_Services
0,0,0,1,0,0,0,1,0,0,1140,-0.03,0,Seating
0,0,0,1,0,0,0,1,0,0,1200,-0.05,4,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,1080,0.02,0,Irrops
0,1,0,0,0,0,1,0,0,0,360,0.08,0,Irrops
0,1,0,0,0,0,0,1,0,0,600,0.08,3,Check_In
0,1,0,0,0,1,0,0,0,0,720,0.1,0,Seating
0,0,0,1,0,0,0,0,1,0,3180,0,2,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,960,0.08,0,Irrops
0,0,0,1,0,1,0,0,0,0,660,-0.02,1,Irrops
0,0,0,1,0,0,0,1,0,0,480,-0.1,0,Irrops
0,1,0,0,0,0,0,1,0,0,1860,0.06,0,Irrops
0,1,0,0,0,0,1,0,0,0,1620,0.01,0,Irrops
0,1,0,0,0,0,0,0,1,0,780,0.23,4,Post_Flight
0,1,0,0,0,0,0,0,0,1,1320,0.22,0,Irrops
0,0,0,1,0,0,0,0,0,1,1740,0.02,2,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1320,0,0,Traveler_Updates
0,1,0,0,0,0,1,0,0,0,1560,0.24,1,Products_And_Services
0,0,0,1,0,0,1,0,0,0,720,-0.13,2,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1200,0.22,1,Post_Flight
0,0,0,1,0,0,1,0,0,0,2820,-0.02,5,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,660,0.03,2,Digital_Support
0,0,1,0,0,1,0,0,0,0,360,-0.45,3,Schedule_Change
0,0,0,1,0,1,0,0,0,0,600,-0.15,3,Irrops
0,0,0,1,0,0,0,0,0,1,540,0.07,0,Upgrade
0,0,0,1,0,0,0,1,0,0,420,0,0,Irrops
0,1,0,0,0,0,0,1,0,0,600,0.14,0,Voluntary_Cancel
0,1,0,0,0,1,0,0,0,0,420,0.16,1,Other_Topics
0,1,0,0,0,1,0,0,0,0,720,0.14,0,Traveler_Updates
0,1,0,0,0,0,0,0,1,0,660,0.08,0,Seating
0,1,0,0,0,0,1,0,0,0,600,0.36,0,Products_And_Services
0,1,0,0,0,0,1,0,0,0,2340,0.05,0,Post_Flight
0,0,0,1,0,0,0,1,0,0,1860,-0.03,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,1080,0.07,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1020,0.25,0,Irrops
0,0,0,1,0,0,0,0,1,0,1620,-0.02,1,Irrops
0,0,0,1,0,0,0,0,0,1,1320,0.03,0,Voluntary_Cancel
0,0,0,1,0,0,0,1,0,0,660,0,0,Seating
0,0,0,1,0,0,0,0,0,1,780,0,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1200,-0.22,0,Irrops
0,0,0,1,0,0,0,0,1,0,720,-0.23,0,Irrops
0,1,0,0,0,0,1,0,0,0,900,0.02,1,Seating
0,0,0,1,0,1,0,0,0,0,1560,-0.11,1,Irrops
0,0,0,1,0,1,0,0,0,0,540,-0.09,0,Irrops
0,0,0,1,0,1,0,0,0,0,1800,-0.05,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1680,-0.02,0,Schedule_Change
0,0,1,0,0,0,0,0,1,0,780,-0.34,0,Digital_Support
0,1,0,0,0,0,1,0,0,0,240,0.22,1,Booking
0,1,0,0,0,1,0,0,0,0,660,0.14,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,600,-0.25,0,Irrops
0,1,0,0,0,1,0,0,0,0,960,0.03,0,Seating
0,1,0,0,0,0,0,1,0,0,600,0.06,0,Irrops
0,0,0,1,0,0,0,0,1,0,5880,0,1,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,1020,0.15,0,Irrops
0,1,0,0,0,0,0,1,0,0,1020,0.07,2,Etc
0,0,0,1,0,0,1,0,0,0,900,-0.13,3,Etc
0,0,0,1,0,0,0,1,0,0,660,-0.07,1,Baggage
0,1,0,0,0,0,1,0,0,0,780,0.19,0,Seating
0,1,0,0,0,0,0,1,0,0,840,0.04,0,Voluntary_Change
0,0,1,0,0,0,0,1,0,0,720,-0.27,5,Irrops
0,0,0,1,0,0,0,0,1,0,540,-0.23,2,Communications
0,0,0,1,0,0,1,0,0,0,1860,-0.16,0,Products_And_Services
0,0,0,1,0,1,0,0,0,0,2340,-0.03,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,480,-0.05,3,Irrops
0,0,0,1,0,1,0,0,0,0,2460,-0.19,0,Irrops
0,1,0,0,0,0,0,1,0,0,840,0.17,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,1020,0.07,0,Irrops
0,1,0,0,0,0,0,0,0,1,780,0.24,0,Baggage
0,0,0,1,0,0,1,0,0,0,720,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,960,-0.2,0,Baggage
0,0,1,0,0,0,0,1,0,0,600,-0.43,0,Products_And_Services
0,0,0,1,0,0,0,1,0,0,1200,-0.24,4,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,720,0.13,0,Irrops
0,0,0,1,0,0,0,0,0,1,540,0.02,1,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,1200,0,1,Communications
0,0,0,1,0,0,1,0,0,0,1680,-0.21,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,420,-0.25,1,Communications
0,1,0,0,0,0,1,0,0,0,780,0.17,0,Voluntary_Change
0,0,1,0,0,0,1,0,0,0,1140,-0.26,1,Irrops
0,0,0,1,0,1,0,0,0,0,720,-0.05,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,2460,-0.01,3,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,1020,0.13,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,5880,-0.12,0,Checkout
0,1,0,0,0,0,0,0,1,0,780,0.04,1,Seating
0,1,0,0,0,1,0,0,0,0,600,0.22,1,Irrops
0,0,0,1,0,0,0,1,0,0,1020,-0.05,1,Traveler_Updates
0,0,0,1,0,0,0,0,0,1,1200,0.08,4,Irrops
0,1,0,0,0,0,1,0,0,0,900,0.22,0,Seating
0,0,0,1,0,1,0,0,0,0,1140,-0.12,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,3060,-0.09,2,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,480,0,0,Irrops
0,0,1,0,0,0,1,0,0,0,4560,-0.34,2,Seating
0,0,0,1,0,0,0,1,0,0,660,-0.1,3,Irrops
0,0,0,1,0,1,0,0,0,0,720,-0.18,0,Check_In
0,0,0,1,0,0,0,0,0,1,720,0.19,2,Mileage_Plus
0,0,1,0,0,1,0,0,0,0,1620,-0.29,0,Post_Flight
0,1,0,0,0,1,0,0,0,0,900,0.17,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1800,-0.13,1,Irrops
0,0,0,1,0,0,0,0,0,1,660,0,0,Seating
0,0,0,1,0,0,0,1,0,0,780,-0.12,2,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1380,0.17,3,Checkout
0,0,0,1,0,0,0,1,0,0,720,0,2,Baggage
0,0,0,1,0,0,0,0,0,1,900,0,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1200,-0.08,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1740,0.12,0,Communications
0,0,0,1,0,0,0,1,0,0,1200,-0.15,1,Upgrade
0,1,0,0,0,0,0,0,1,0,1740,0.02,2,Products_And_Services
0,0,0,1,0,0,0,0,1,0,720,-0.08,0,Irrops
0,1,0,0,0,1,0,0,0,0,540,0.05,3,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,420,0.02,1,Irrops
0,0,1,0,0,0,0,1,0,0,660,-0.31,3,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,2640,0.07,1,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,1020,0.02,1,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1080,0,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,2460,-0.21,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,900,0.02,0,Seating
0,0,0,1,0,0,0,0,0,1,900,0.04,4,Irrops
0,0,0,1,0,0,0,0,0,1,900,0.13,0,Seating
0,0,0,1,0,1,0,0,0,0,960,-0.04,0,Seating
0,0,0,1,0,1,0,0,0,0,1500,-0.06,0,Upgrade
0,0,0,1,0,0,1,0,0,0,540,0,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1140,0.13,1,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,1080,-0.1,0,Irrops
0,1,0,0,0,1,0,0,0,0,660,0.09,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,960,0.03,0,Seating
0,0,0,1,0,0,0,0,1,0,1320,-0.08,0,Irrops
0,1,0,0,0,0,1,0,0,0,1620,0.01,0,Irrops
0,1,0,0,0,1,0,0,0,0,720,0.14,0,Traveler_Updates
0,0,0,1,0,1,0,0,0,0,480,-0.07,1,Products_And_Services
0,1,0,0,0,0,0,0,1,0,480,0.08,0,Irrops
0,1,0,0,0,0,1,0,0,0,600,0.13,0,Products_And_Services
0,0,0,1,0,0,1,0,0,0,420,-0.12,0,Irrops
0,0,0,1,0,0,1,0,0,0,780,0,3,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,1140,0.01,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,1140,0.07,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,2760,-0.07,1,Checkout
0,1,0,0,0,0,0,0,0,1,1920,0.04,0,Irrops
0,0,1,0,0,0,1,0,0,0,600,-0.4,0,Baggage
0,1,0,0,0,0,1,0,0,0,1380,0.02,0,Upgrade
0,1,0,0,0,0,0,1,0,0,1020,0.26,1,Seating
0,1,0,0,0,0,0,0,0,1,840,0.22,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1260,0,0,Irrops
0,0,0,1,0,0,0,0,0,1,480,0.19,1,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,600,0.06,5,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,1020,-0.19,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,1380,0.08,2,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,2820,0.15,0,Irrops
0,1,0,0,0,1,0,0,0,0,900,0.1,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,840,-0.04,0,Voluntary_Change
0,0,1,0,0,0,0,1,0,0,1140,-0.26,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,900,0.01,0,Baggage
0,1,0,0,0,0,1,0,0,0,1140,0.04,3,Irrops
0,0,0,1,0,0,0,1,0,0,720,0,0,Seating
0,0,0,1,0,0,0,1,0,0,540,-0.04,1,Disability
0,0,0,1,0,0,0,0,1,0,300,0,0,Booking
0,1,0,0,0,0,1,0,0,0,660,0.09,0,Irrops
0,0,0,1,0,0,0,0,0,1,540,0,0,Irrops
0,0,0,1,0,0,0,1,0,0,3120,0,0,Checkout
0,0,0,1,0,0,0,1,0,0,960,0,0,Products_And_Services
0,0,0,1,0,1,0,0,0,0,1920,-0.2,0,Traveler_Updates
0,0,0,1,0,0,0,1,0,0,2040,-0.07,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,840,0,2,Seating
0,1,0,0,0,0,1,0,0,0,1560,0.12,0,Seating
0,0,0,1,0,0,1,0,0,0,2340,-0.14,1,Baggage
0,1,0,0,0,0,0,1,0,0,1020,0.02,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,720,-0.17,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,780,0.09,0,Post_Flight
0,1,0,0,0,0,0,1,0,0,1080,0.2,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,720,-0.03,5,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1080,-0.02,1,Seating
0,0,0,1,0,0,0,1,0,0,540,-0.08,1,Irrops
0,0,0,1,0,0,0,0,0,1,1500,0.11,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1620,0.13,1,Checkout
0,0,0,1,0,0,0,0,0,1,840,0.02,0,Irrops
0,1,0,0,0,1,0,0,0,0,840,0.08,0,Irrops
0,0,0,1,0,0,0,1,0,0,1200,-0.03,0,Seating
0,0,0,1,0,0,0,1,0,0,840,0,0,Seating
0,0,0,1,0,0,1,0,0,0,2460,-0.14,0,Irrops
0,0,0,1,0,0,1,0,0,0,2220,-0.02,0,Seating
0,1,0,0,0,0,0,0,1,0,780,0.13,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1440,-0.01,0,Irrops
0,0,0,1,0,0,1,0,0,0,840,-0.07,0,Seating
0,1,0,0,0,0,0,0,0,1,600,0.01,0,Communications
0,0,0,1,0,0,0,1,0,0,2880,-0.19,0,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,1260,-0.18,3,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1200,-0.16,0,Checkout
0,0,0,1,0,1,0,0,0,0,240,-0.17,2,Booking
0,0,1,0,0,0,1,0,0,0,780,-0.29,1,Irrops
0,0,0,1,0,0,0,0,1,0,2040,-0.05,0,Irrops
0,0,0,1,0,0,0,0,0,1,3900,0.01,3,Voluntary_Cancel
0,0,0,1,0,0,0,1,0,0,2400,-0.15,1,Upgrade
0,1,0,0,0,1,0,0,0,0,540,0.21,0,Post_Flight
0,0,0,1,0,0,0,1,0,0,2340,-0.17,0,Irrops
0,1,0,0,0,0,1,0,0,0,960,0.03,2,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,900,0.02,3,Irrops
0,0,0,1,0,0,0,0,1,0,420,-0.21,0,Booking
0,0,0,1,0,0,0,0,1,0,1020,-0.17,0,Irrops
0,0,0,1,0,0,1,0,0,0,1260,-0.06,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,900,0.01,1,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,840,0.37,3,Post_Flight
0,0,0,1,0,0,0,0,1,0,1020,-0.14,3,Checkout
0,1,0,0,0,0,1,0,0,0,540,0.07,4,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,480,0.02,0,Check_In
0,0,0,1,0,0,0,0,0,1,1680,0.07,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,780,-0.02,4,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,480,-0.13,3,Schedule_Change
0,0,0,1,0,0,1,0,0,0,2880,-0.06,3,Irrops
0,1,0,0,0,0,0,1,0,0,540,0.06,2,Digital_Support
0,0,0,1,0,0,0,1,0,0,2340,-0.23,0,Irrops
0,0,0,1,0,1,0,0,0,0,1800,-0.2,0,Irrops
0,1,0,0,0,1,0,0,0,0,780,0.16,0,Voluntary_Change
0,0,1,0,0,0,0,0,1,0,2280,-0.28,1,Irrops
0,1,0,0,0,0,1,0,0,0,1080,0.07,2,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,2160,0.12,1,Post_Flight
0,0,0,1,0,1,0,0,0,0,1140,-0.02,1,Seating
0,0,0,1,0,0,0,0,1,0,480,-0.04,0,Irrops
0,0,0,1,0,1,0,0,0,0,1800,-0.17,0,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,2400,0.03,0,Irrops
0,0,0,1,0,0,0,0,0,1,540,0.24,0,Irrops
0,0,0,1,0,0,0,0,0,1,1500,0,2,Mileage_Plus
0,1,0,0,0,1,0,0,0,0,300,0.24,2,Booking
0,1,0,0,0,1,0,0,0,0,1020,0.02,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,420,0.05,0,Irrops
0,1,0,0,0,0,0,0,1,0,1860,0.03,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1020,0.05,0,Post_Flight
0,0,0,1,0,0,1,0,0,0,900,0,3,Post_Flight
0,0,0,1,0,0,0,1,0,0,960,-0.1,3,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,240,-0.14,1,Booking
0,1,0,0,0,0,1,0,0,0,1260,0.06,0,Baggage
0,0,1,0,0,0,0,1,0,0,1200,-0.34,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,780,0.11,3,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1920,0.05,3,Other_Topics
0,0,0,1,0,0,1,0,0,0,1320,-0.02,2,Voluntary_Cancel
0,1,0,0,0,0,0,0,0,1,720,0.03,4,Disability
0,1,0,0,0,0,0,1,0,0,600,0.18,2,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,720,0.2,0,Irrops
0,0,0,1,0,0,0,0,1,0,1500,-0.05,5,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,2040,-0.18,0,Irrops
0,0,0,1,0,0,0,0,1,0,2400,-0.11,0,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,1200,-0.11,2,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,480,0,0,Irrops
0,1,0,0,0,0,0,0,0,1,420,0.04,2,Irrops
0,0,0,1,0,0,1,0,0,0,780,-0.13,1,Irrops
0,1,0,0,0,0,0,1,0,0,720,0.04,0,Irrops
0,0,0,1,0,0,0,0,0,1,420,0.24,1,Irrops
0,1,0,0,0,1,0,0,0,0,960,0.07,3,Baggage
0,0,1,0,0,1,0,0,0,0,600,-0.48,0,Seating
0,1,0,0,0,0,0,0,1,0,1260,0.03,1,Voluntary_Change
0,0,1,0,0,0,0,1,0,0,720,-0.38,0,Seating
0,0,0,1,0,0,1,0,0,0,720,0,3,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,840,0.03,0,Irrops
0,0,0,1,0,0,0,0,0,1,1200,0.12,2,Irrops
0,1,0,0,0,0,0,0,0,1,660,0.07,0,Seating
0,0,0,1,0,0,0,0,1,0,840,-0.05,1,Irrops
0,1,0,0,0,0,0,1,0,0,2520,0.17,1,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1260,-0.09,0,Products&Services
0,0,0,1,0,0,0,1,0,0,600,-0.2,0,Irrops
0,0,0,1,0,0,1,0,0,0,540,0,0,Irrops
0,1,0,0,0,0,0,1,0,0,1380,0.07,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,1860,-0.15,1,Post_Flight
0,1,0,0,0,0,0,0,1,0,600,0.14,1,Seating
0,1,0,0,0,0,0,0,1,0,1020,0.04,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,840,0,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,780,0.14,0,Seating
0,1,0,0,0,0,0,1,0,0,2820,0.05,0,Irrops
0,1,0,0,0,0,0,0,1,0,1980,0.08,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,1800,0.02,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,660,0.24,0,Irrops
0,1,0,0,0,0,0,1,0,0,660,0.17,2,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,360,0,0,Booking
0,1,0,0,0,0,0,0,0,1,840,0.19,2,Baggage
0,0,0,1,0,0,0,0,1,0,900,-0.06,2,Seating
0,0,0,1,0,0,0,0,1,0,660,-0.02,0,Products_And_Services
0,0,0,1,0,0,0,0,1,0,1860,-0.01,0,Checkout
0,0,0,1,0,0,0,0,1,0,1800,-0.12,2,Irrops
0,0,0,1,0,0,0,0,1,0,540,0,0,Irrops
0,1,0,0,0,0,1,0,0,0,780,0.24,4,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,660,0.08,0,Voluntary_Change
0,0,1,0,0,0,0,0,1,0,780,-0.26,0,Irrops
0,0,0,1,0,1,0,0,0,0,3540,-0.01,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,420,-0.07,0,Booking
0,0,0,1,0,0,0,1,0,0,1080,-0.15,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,720,0.11,0,Irrops
0,1,0,0,0,0,0,1,0,0,540,0.1,2,Booking
0,0,0,1,0,0,0,0,0,1,480,0.11,4,Irrops
0,1,0,0,0,0,1,0,0,0,660,0.04,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,600,-0.22,1,Baggage
0,0,0,1,0,0,0,1,0,0,1620,-0.02,2,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,720,-0.13,2,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,2400,0.06,4,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,660,0.16,0,Baggage
0,0,0,1,0,1,0,0,0,0,1020,-0.08,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,780,-0.18,1,Voluntary_Cancel
0,0,0,1,0,0,0,1,0,0,540,-0.09,3,Irrops
0,0,0,1,0,0,1,0,0,0,480,0,0,Baggage
0,0,0,1,0,0,0,1,0,0,1560,-0.16,2,Irrops
0,0,0,1,0,0,0,0,0,1,780,0.25,0,Irrops
