,call_id,agent_id,agent_tone,customer_tone,average_sentiment,silence_percent_average
56238,9452998649,113217,neutral,angry,0.0,0.16
56239,3757084247,640550,calm,calm,0.1,0.21
56240,4397810892,136855,neutral,angry,-0.05,0.54
56241,1796162436,144120,frustrated,frustrated,-0.49,0.13
56242,3306656181,642658,calm,neutral,0.08,0.42
56243,843274315,113217,neutral,neutral,-0.07,0.45
56244,1307426156,982131,neutral,frustrated,-0.13,0.11
56245,8476694481,732843,neutral,frustrated,-0.16,0.27
56246,2739434231,597265,neutral,calm,0.0,0.68
56247,7521921300,144120,calm,neutral,0.3,0.41
56248,2302221942,901722,calm,calm,0.07,0.32
56249,413378897,136855,neutral,calm,-0.07,0.42
56250,9784296005,630891,calm,frustrated,0.19,0.3
56251,4956767533,348998,calm,polite,0.13,0.14
56252,7930974578,897227,frustrated,frustrated,-0.45,0.36
56253,2145976344,980508,calm,frustrated,0.05,0.23
56254,8161958396,575131,neutral,neutral,-0.19,0.39
56255,9224652470,993862,neutral,neutral,-0.04,0.12
56256,7329278073,982131,neutral,polite,0.17,0.12
56257,6974785767,642658,calm,neutral,0.05,0.43
56258,4972390793,782259,neutral,angry,-0.17,0.15
56259,5297000146,640550,neutral,angry,-0.24,0.38
56260,5430502256,348998,calm,calm,0.14,0.49
56261,1359796234,897227,calm,angry,0.14,0.06
56262,2602663861,144120,neutral,frustrated,-0.04,0.22
56263,6902740857,630891,neutral,angry,-0.12,0.12
56264,565916731,980508,neutral,calm,-0.12,0.11
56265,2484466523,782259,frustrated,calm,-0.32,0.4
56266,7055720611,805825,calm,frustrated,0.07,0.38
56267,1489878811,993862,neutral,neutral,-0.21,0.22
56268,734486193,113217,neutral,polite,0.0,0.03
56269,1557979773,597265,neutral,polite,0.13,0.04
56270,1007662809,901722,neutral,calm,-0.15,0.1
56271,5513437710,897227,calm,polite,0.11,0.65
56272,2235727269,575131,neutral,frustrated,-0.02,0.33
56273,8933621281,113217,neutral,polite,0.08,0.31
56274,6146483720,144120,neutral,polite,0.06,0.1
56275,7173777190,993862,frustrated,frustrated,-0.28,0.03
56276,2400325754,642658,calm,calm,0.02,0.18
56277,5518087082,980508,neutral,frustrated,-0.03,0.35
56278,7546526006,732843,neutral,calm,-0.25,0.51
56279,3942013444,901722,neutral,polite,0.09,0.12
56280,7483712552,630891,neutral,calm,-0.15,0.38
56281,5951270796,805825,calm,angry,0.09,0.17
56282,4726501767,591778,neutral,calm,-0.05,0.04
56283,7717805643,144120,neutral,polite,0.14,0.08
56284,2990120867,263480,calm,calm,0.14,0.27
56285,9681869291,993862,frustrated,polite,0.34,0.1
56286,2364047837,144120,calm,angry,0.01,0.15
56287,9377765746,982131,calm,polite,0.08,0.35
56288,8676906762,597265,neutral,calm,-0.1,0.12
56289,4574733432,901722,calm,polite,0.02,0.55
56290,9643130846,348998,calm,frustrated,0.3,0.63
56291,1639464927,980508,neutral,neutral,-0.05,0.36
56292,1271225717,993862,calm,calm,0.01,0.15
56293,3206019499,597265,neutral,frustrated,0.0,0.32
56294,7124159231,897227,calm,frustrated,0.13,0.16
56295,6135086599,575131,neutral,angry,0.0,0.48
56296,3675913446,591778,calm,neutral,0.11,0.02
56297,6776915377,391052,calm,neutral,0.07,0.2
56298,5630757477,805825,calm,polite,0.19,0.48
56299,7388268285,136855,calm,polite,0.03,0.07
56300,2218081487,980508,neutral,neutral,-0.2,0.09
56301,4233513433,732843,neutral,angry,0.0,0.27
56302,5356965691,597265,neutral,frustrated,0.0,0.07
56303,45177760,642658,frustrated,neutral,-0.26,0.0
56304,583506482,348998,neutral,neutral,-0.17,0.22
56305,9532020076,144120,calm,polite,0.19,0.41
56306,2275083432,136855,calm,frustrated,0.19,0.35
56307,5301105742,597265,neutral,polite,0.05,0.03
56308,8778717166,732843,neutral,neutral,-0.05,0.16
56309,9038915338,630891,neutral,angry,-0.03,0.02
56310,6411925090,901722,calm,polite,0.1,0.46
56311,3217486884,897227,calm,frustrated,0.05,0.7
56312,6195528343,980508,neutral,frustrated,-0.16,0.36
56313,4107241619,575131,neutral,polite,0.03,0.3
56314,919207253,144120,neutral,frustrated,-0.12,0.02
56315,882942561,642658,neutral,frustrated,0.0,0.04
56316,6636949680,642658,calm,polite,0.13,0.39
56317,4213185453,732843,neutral,frustrated,-0.05,0.25
56318,9843868025,597265,calm,polite,0.05,0.21
56319,4693413867,630891,neutral,polite,0.0,0.18
56320,4040063294,642658,neutral,polite,0.18,0.44
56321,5767057128,982131,calm,neutral,0.12,0.16
56322,5533564670,113217,neutral,angry,-0.03,0.09
56323,2111890898,982131,calm,angry,0.24,0.18
56324,9606100744,732843,neutral,calm,-0.18,0.45
56325,5823162791,597265,neutral,neutral,-0.1,0.25
56326,9806976627,144120,calm,frustrated,0.19,0.22
56327,2400665090,901722,calm,polite,0.2,0.41
56328,3122148110,630891,neutral,frustrated,-0.11,0.0
56329,4424585455,348998,neutral,angry,0.0,0.16
56330,4858018866,640550,calm,polite,0.11,0.57
56331,9697746847,144120,neutral,calm,-0.13,0.5
56332,8554564032,748700,calm,frustrated,0.03,0.57
56333,4223639800,993862,frustrated,neutral,-0.27,0.08
56334,3939505875,113217,calm,calm,0.09,0.33
56335,7368450882,982131,frustrated,polite,0.26,0.4
56336,8473800375,630891,calm,neutral,0.11,0.39
56337,1603502424,348998,calm,frustrated,0.18,0.93
56338,8051755452,897227,neutral,angry,-0.05,0.61
56339,274894371,980508,calm,polite,0.18,0.27
56340,1363366923,901722,calm,polite,0.04,0.32
56341,5624988909,782259,calm,neutral,0.06,0.5
56342,7536352157,805825,calm,angry,0.02,0.28
56343,2736150808,591778,frustrated,angry,-0.41,0.03
56344,5304261586,263480,neutral,frustrated,-0.21,0.33
56345,3177504987,144120,frustrated,frustrated,-0.3,0.24
56346,6285741514,982131,frustrated,angry,-0.26,0.35
56347,7804099396,993862,neutral,calm,0.0,0.07
56348,6627550682,597265,calm,angry,0.13,0.59
56349,4168141519,782259,calm,frustrated,0.1,0.06
56350,376417151,591778,neutral,angry,-0.13,0.29
56351,4196212319,263480,neutral,frustrated,-0.1,0.32
56352,7534294262,391052,neutral,calm,0.0,0.1
56353,5648909628,275034,neutral,frustrated,-0.11,0.1
56354,9187537166,993862,neutral,polite,0.0,0.22
56355,4675182540,748700,calm,frustrated,0.01,0.53
56356,9158801971,901722,calm,angry,0.03,0.46
56357,3454015843,630891,calm,calm,0.03,0.36
56358,3787199325,980508,neutral,calm,-0.03,0.28
56359,2609372711,993862,neutral,polite,0.22,0.3
56360,323995258,144120,calm,calm,0.03,0.28
56361,8057768883,113217,frustrated,calm,-0.31,0.08
56362,9230405860,993862,neutral,polite,0.17,0.28
56363,3033319824,732843,neutral,angry,-0.07,0.08
56364,2405808865,597265,neutral,angry,0.0,0.17
56365,5131188653,980508,calm,calm,0.06,0.13
56366,4900798873,782259,neutral,angry,-0.05,0.53
56367,351840503,805825,calm,angry,0.04,0.46
56368,9030497028,591778,calm,angry,0.09,0.13
56369,5072485763,263480,neutral,polite,0.04,0.18
56370,8771528624,391052,neutral,calm,-0.16,0.43
56371,5192483678,275034,calm,frustrated,0.07,0.49
56372,8539697386,982131,frustrated,neutral,-0.4,0.61
56373,8806465040,732843,neutral,calm,-0.09,0.34
56374,6297465790,597265,neutral,calm,-0.11,0.35
56375,1112032523,640550,calm,angry,0.08,0.14
56376,4852836052,748700,calm,calm,0.32,0.02
56377,9297124036,968346,calm,neutral,0.04,0.4
56378,9023125841,675344,neutral,calm,-0.23,0.5
56379,8709338711,136855,neutral,polite,0.04,0.26
56380,4792085675,595713,neutral,polite,0.25,0.54
56381,8179371230,103651,calm,polite,0.32,0.04
56382,6707246361,591324,calm,angry,0.1,0.03
56383,5830452,530215,neutral,frustrated,0.0,0.0
56384,3128025021,618490,calm,neutral,0.03,0.05
56385,3255256698,748700,frustrated,calm,-0.26,0.21
56386,8884555609,113217,calm,polite,0.15,0.26
56387,2316011503,980508,neutral,frustrated,-0.23,0.1
56388,124704814,263480,neutral,polite,0.15,0.05
56389,8216661292,597058,frustrated,calm,-0.4,0.09
56390,7472019401,698596,neutral,polite,0.0,0.41
56391,8941153031,717526,neutral,polite,0.01,0.35
56392,9294675943,993862,calm,angry,0.08,0.04
56393,3701823363,675344,calm,frustrated,0.03,0.14
56394,1454665251,981776,calm,calm,0.1,0.31
56395,1520984932,359050,frustrated,calm,-0.35,0.15
56396,2792097910,668169,neutral,neutral,-0.1,0.0
56397,3516638009,261911,neutral,neutral,-0.17,0.07
56398,6491373424,422417,calm,polite,0.14,0.56
56399,7604295573,897227,neutral,frustrated,-0.04,0.44
56400,6817786985,591778,neutral,calm,-0.06,0.42
56401,3038436107,595713,neutral,frustrated,-0.06,0.69
56402,7265836835,530215,neutral,calm,-0.09,0.33
56403,7022079619,618490,neutral,angry,-0.01,0.32
56404,9623822725,640550,neutral,frustrated,0.0,0.26
56405,2183356433,591324,neutral,calm,0.0,0.37
56406,6210326600,748700,calm,frustrated,0.04,0.13
56407,4883714712,980508,neutral,frustrated,-0.02,0.13
56408,2305089878,391052,neutral,frustrated,-0.06,0.15
56409,3477594996,275034,neutral,neutral,-0.05,0.88
56410,1794098875,981776,neutral,calm,-0.08,0.11
56411,3515559243,582602,calm,calm,0.13,0.34
56412,6340098332,855386,calm,angry,0.07,0.27
56413,1980127892,338544,neutral,polite,0.09,0.1
56414,9423732958,367706,neutral,calm,-0.04,0.21
56415,9812459455,136855,calm,neutral,0.14,0.5
56416,505094445,263480,neutral,polite,0.2,0.11
56417,7234689455,668169,neutral,frustrated,0.0,0.04
56418,6281319064,132311,calm,frustrated,0.02,0.16
56419,2397836590,302709,neutral,angry,-0.03,0.51
56420,8991710369,198686,neutral,calm,-0.19,0.08
56421,2179032220,266799,neutral,polite,0.0,0.21
56422,709988993,178998,calm,calm,0.14,0.49
56423,2976887352,731015,calm,calm,0.03,0.34
56424,8570674462,816533,neutral,angry,-0.16,0.1
56425,5500047937,113217,neutral,polite,0.0,0.47
56426,7578680710,103651,calm,polite,0.01,0.49
56427,3180931385,591324,neutral,calm,-0.09,0.11
56428,3477899817,698596,calm,neutral,0.05,0.16
56429,5453638435,359050,neutral,calm,-0.08,0.04
56430,2909129836,668169,neutral,polite,0.08,0.14
56431,9887401345,675344,calm,angry,0.02,0.07
56432,128411919,338544,frustrated,angry,-0.3,0.09
56433,770256977,266799,frustrated,frustrated,-0.32,0.06
56434,5339496525,265196,calm,frustrated,0.15,0.38
56435,760735265,432687,neutral,calm,0.0,0.28
56436,467847050,668841,neutral,neutral,-0.01,0.72
56437,9944768850,642658,calm,polite,0.05,0.56
56438,7536852314,732843,calm,neutral,0.09,0.16
56439,2991321424,805825,neutral,neutral,-0.07,0.65
56440,6740173638,591778,neutral,frustrated,-0.04,0.06
56441,5327366887,717526,frustrated,neutral,-0.33,0.05
56442,5977163025,855386,neutral,frustrated,-0.25,0.0
56443,3675117984,459044,frustrated,angry,-0.4,0.19
56444,472505796,672758,neutral,angry,-0.04,0.09
56445,2895951605,981779,neutral,calm,-0.1,0.69
56446,3162429113,591324,calm,frustrated,0.27,0.01
56447,739272003,597058,neutral,neutral,-0.02,0.42
56448,7400616423,698596,calm,angry,0.05,0.43
56449,6250268092,266799,neutral,polite,0.12,0.26
56450,4512708520,432687,neutral,frustrated,-0.03,0.66
56451,3536442456,743011,frustrated,angry,-0.29,0.28
56452,6382521509,959023,calm,neutral,0.15,0.29
56453,7380779158,803198,neutral,angry,-0.07,0.1
56454,7656729867,855652,calm,polite,0.04,0.13
56455,3524264589,630891,calm,frustrated,0.07,0.15
56456,6054324941,263480,neutral,angry,-0.05,0.57
56457,2980414120,597265,neutral,polite,0.23,0.24
56458,7639346047,591778,calm,frustrated,0.21,0.44
56459,6276711108,668169,calm,angry,0.16,0.75
56460,133774223,582602,neutral,polite,0.04,0.25
56461,3715705389,855386,neutral,neutral,-0.15,0.64
56462,5085026697,367706,calm,frustrated,0.02,0.14
56463,5753045992,731015,neutral,angry,-0.06,0.05
56464,8953037527,942082,neutral,neutral,-0.1,0.32
56465,53947862,526945,calm,calm,0.11,0.15
56466,9608586574,175269,neutral,neutral,-0.01,0.09
56467,1235998359,591324,neutral,neutral,-0.01,0.07
56468,2716104148,338544,neutral,calm,-0.04,0.38
56469,4510785920,855652,neutral,frustrated,-0.02,0.13
56470,3282333479,355086,neutral,polite,0.13,0.07
56471,8495551392,342279,calm,calm,0.16,0.21
56472,7897156558,437196,calm,polite,0.17,0.54
56473,7242534977,570067,calm,polite,0.03,0.47
56474,9182648814,796927,calm,neutral,0.06,0.4
56475,6924229691,888140,neutral,calm,-0.05,0.32
56476,8826192651,835105,neutral,polite,0.03,0.18
56477,1636598131,793137,neutral,frustrated,0.0,0.39
56478,8232332824,319947,neutral,polite,0.0,0.4
56479,9686323204,764745,neutral,calm,-0.08,0.06
56480,2726515569,640550,calm,angry,0.1,0.06
56481,5217318738,732843,neutral,polite,0.04,0.07
56482,2483339391,178998,calm,neutral,0.02,0.55
56483,7742119850,816533,neutral,polite,0.0,0.13
56484,4041410707,265196,neutral,frustrated,-0.15,0.65
56485,9223204747,136855,calm,polite,0.03,0.3
56486,8402544643,103651,neutral,angry,-0.03,0.32
56487,2137997788,717526,calm,calm,0.11,0.46
56488,2110102042,981776,neutral,angry,0.0,0.0
56489,8867383018,459044,neutral,calm,0.0,0.0
56490,2001737095,376294,neutral,frustrated,-0.09,0.12
56491,6247389953,176703,calm,frustrated,0.05,0.32
56492,4401787258,848681,neutral,calm,-0.14,0.51
56493,9433663553,982131,calm,neutral,0.06,0.3
56494,9542378250,732843,neutral,neutral,-0.09,0.46
56495,1889672123,338544,neutral,neutral,-0.22,0.08
56496,5659657656,367706,neutral,polite,0.17,0.57
56497,1217059833,640550,neutral,polite,0.0,0.06
56498,6309439993,748700,calm,polite,0.1,0.75
56499,9195654283,113217,neutral,polite,0.0,0.06
56500,9335008639,630891,neutral,frustrated,-0.21,0.3
56501,8305408240,348998,calm,neutral,0.08,0.09
56502,267241020,597058,calm,angry,0.08,0.47
56503,2130142538,981776,neutral,neutral,-0.04,0.09
56504,8901832309,338544,neutral,polite,0.08,0.76
56505,1273283837,198686,calm,frustrated,0.03,0.04
56506,7307947180,266799,calm,polite,0.16,0.16
56507,9054113322,816533,calm,frustrated,0.21,0.06
56508,5540585725,459044,neutral,calm,-0.1,0.33
56509,4067440369,803198,calm,frustrated,0.12,0.23
56510,9053398170,942082,calm,neutral,0.02,0.16
56511,9499263659,526945,neutral,frustrated,-0.18,0.43
56512,1818522360,355086,calm,calm,0.13,0.31
56513,3188859873,319947,neutral,polite,0.0,0.65
56514,3204747899,640550,calm,angry,0.29,0.37
56515,3935816302,675344,calm,angry,0.03,0.21
56516,6209450708,591324,neutral,calm,-0.2,0.07
56517,1228664087,359050,calm,polite,0.18,0.22
56518,5131412884,367706,neutral,calm,0.0,0.03
56519,8976157445,743011,calm,neutral,0.06,0.16
56520,4185183840,348998,calm,neutral,0.26,0.33
56521,7749531169,595713,calm,calm,0.07,0.51
56522,7101770382,422417,calm,polite,0.06,0.41
56523,9855282687,764745,neutral,neutral,0.0,0.12
56524,430568246,820369,calm,polite,0.05,0.05
56525,7754138343,650595,neutral,neutral,-0.17,0.29
56526,6200278847,418634,neutral,neutral,-0.13,0.51
56527,3192772498,113217,neutral,neutral,-0.18,0.02
56528,1192218614,980508,neutral,neutral,-0.05,0.3
56529,6407664905,591778,neutral,angry,-0.08,0.21
56530,1404140193,591324,neutral,calm,-0.02,0.04
56531,3768072087,981776,neutral,polite,0.15,0.02
56532,1637202883,993862,calm,angry,0.13,0.05
56533,8546788282,640550,calm,frustrated,0.04,0.26
56534,2394815063,968346,frustrated,neutral,-0.26,0.16
56535,9118695419,261911,frustrated,neutral,-0.44,0.33
56536,2519199973,642658,calm,angry,0.15,0.42
56537,8231774361,717526,neutral,calm,-0.22,0.29
56538,6715607707,367706,neutral,calm,-0.02,0.03
56539,3275223753,731015,neutral,frustrated,0.0,0.0
56540,8684952732,816533,neutral,neutral,0.0,0.18
56541,3370998654,459044,neutral,polite,0.13,0.45
56542,2840123698,348998,calm,calm,0.1,0.18
56543,2860853965,968346,neutral,calm,-0.1,0.81
56544,9539680107,359050,neutral,neutral,-0.11,0.88
56545,9748728513,731015,neutral,neutral,-0.01,0.22
56546,6049420582,672758,neutral,calm,-0.12,0.53
56547,3997860805,803198,neutral,frustrated,-0.08,0.29
56548,7863751532,855652,neutral,angry,-0.18,0.16
56549,3879916180,113217,calm,neutral,0.1,0.87
56550,5853901445,136855,calm,calm,0.07,0.21
56551,9708380063,597265,calm,calm,0.03,0.16
56552,7438058147,959023,neutral,polite,0.22,0.16
56553,2515936837,640550,neutral,polite,0.23,0.42
56554,6683200217,901722,neutral,frustrated,-0.08,0.04
56555,3847301471,263480,calm,neutral,0.22,0.02
56556,7740983546,993862,neutral,angry,0.0,0.67
56557,2358516227,530215,calm,neutral,0.08,0.2
56558,4900306478,698596,neutral,angry,-0.01,0.5
56559,3383602073,367706,calm,neutral,0.19,0.25
56560,2516563638,198686,neutral,polite,0.04,0.44
56561,793114043,265196,neutral,calm,-0.13,0.26
56562,9891967380,668841,calm,polite,0.11,0.27
56563,1472484017,591324,neutral,calm,-0.16,0.28
56564,8898571985,597058,neutral,calm,-0.1,0.13
56565,1997844305,582602,neutral,angry,-0.05,0.22
56566,5294610754,816533,neutral,calm,-0.13,0.26
56567,1147244982,981779,neutral,calm,-0.01,0.07
56568,2482092682,743011,neutral,neutral,-0.01,0.49
56569,7765669536,526945,calm,polite,0.07,0.22
56570,9820855815,175269,neutral,angry,-0.18,0.62
56571,769630353,901722,calm,angry,0.05,0.25
56572,8371385223,630891,calm,polite,0.08,0.39
56573,5308323643,348998,neutral,neutral,-0.12,0.24
56574,4428960721,980508,calm,calm,0.14,0.27
56575,2527056479,263480,calm,polite,0.04,0.38
56576,8136224879,132311,neutral,neutral,0.0,0.29
56577,6083251510,342279,calm,calm,0.07,0.4
56578,7106854753,144120,neutral,frustrated,-0.01,0.26
56579,29948393,640550,neutral,frustrated,-0.01,0.04
56580,8493794985,597265,neutral,polite,0.11,0.45
56581,6061755733,591778,calm,neutral,0.04,0.76
56582,2107754148,675344,neutral,calm,0.0,0.26
56583,5266348508,103651,neutral,frustrated,-0.21,0.22
56584,1991649811,597058,calm,neutral,0.08,0.3
56585,4951150340,782259,neutral,frustrated,0.0,0.4
56586,1219658557,717526,neutral,angry,-0.01,0.3
56587,4065432902,981776,calm,angry,0.08,0.38
56588,5525350126,136855,calm,calm,0.11,0.26
56589,1829895982,732843,calm,neutral,0.13,0.41
56590,8364534010,782259,polite,frustrated,0.67,0.0
56591,5331890439,675344,calm,frustrated,0.06,0.04
56592,4482083796,261911,calm,calm,0.39,0.56
56593,6757597768,422417,calm,angry,0.2,0.19
56594,5177454917,367706,neutral,angry,-0.17,0.31
56595,2129274909,132311,neutral,polite,0.0,0.18
56596,6394125072,901722,calm,angry,0.06,0.09
56597,4285130788,348998,frustrated,angry,-0.45,0.71
56598,6222944664,582602,neutral,calm,0.0,0.22
56599,5723552504,980508,frustrated,angry,-0.3,0.16
56600,2645340609,782259,neutral,angry,-0.11,0.11
56601,6425293894,595713,calm,calm,0.13,0.39
56602,5278618859,668841,calm,frustrated,0.22,0.5
56603,8330968828,459044,neutral,polite,0.16,0.11
56604,2465698601,981779,neutral,frustrated,0.0,0.31
56605,5945214532,959023,neutral,polite,0.1,0.53
56606,2832055981,855652,calm,polite,0.07,0.11
56607,7654863440,942082,neutral,neutral,-0.11,0.08
56608,965404899,526945,calm,polite,0.06,0.38
56609,2880920012,355086,calm,calm,0.18,0.67
56610,2371368419,437196,neutral,frustrated,0.0,0.17
56611,170331961,981776,calm,neutral,0.4,0.24
56612,3671307585,266799,calm,neutral,0.11,0.06
56613,9292776867,178998,calm,polite,0.06,0.5
56614,5961119585,731015,neutral,calm,-0.11,0.1
56615,6306862500,570067,calm,frustrated,0.04,0.17
56616,8921007272,796927,calm,polite,0.18,0.27
56617,5883786835,888140,calm,calm,0.06,0.45
56618,7404653418,136855,calm,neutral,0.1,0.77
56619,1411911486,575131,frustrated,angry,-0.27,0.14
56620,2576728175,103651,neutral,polite,0.01,0.1
56621,4776263799,530215,neutral,polite,0.14,0.22
56622,6221817575,618490,neutral,angry,0.0,0.07
56623,5179341033,981776,calm,neutral,0.08,0.4
56624,6411111141,261911,calm,angry,0.12,0.63
56625,2304329101,432687,frustrated,polite,0.44,0.18
56626,611819549,459044,calm,angry,0.03,0.04
56627,2274908163,672758,calm,frustrated,0.26,0.15
56628,5069871519,835105,calm,angry,0.43,0.39
56629,3332163414,732843,neutral,polite,0.05,0.11
56630,3381644369,901722,neutral,angry,0.0,0.08
56631,3095512281,132311,calm,angry,0.09,0.55
56632,2955466804,266799,calm,frustrated,0.05,0.62
56633,9782636039,855652,calm,frustrated,0.1,0.35
56634,9268684752,342279,neutral,frustrated,-0.04,0.21
56635,2978922186,793137,neutral,polite,0.1,0.56
56636,3848776130,319947,calm,frustrated,0.12,0.19
56638,1145547222,640550,calm,polite,0.17,0.59
56639,4965650989,642658,neutral,neutral,-0.17,0.37
56640,6248649000,675344,neutral,neutral,0.0,0.42
56641,4154810729,591324,calm,angry,0.03,0.28
56642,2201254219,367706,frustrated,neutral,-0.38,0.64
56643,5214308732,731015,neutral,frustrated,-0.1,0.1
56644,3644541151,437196,calm,polite,0.08,0.65
56645,6495258773,748700,calm,neutral,0.06,0.09
56646,3881832585,901722,neutral,calm,-0.08,0.17
56647,4583117554,968346,neutral,frustrated,0.0,0.52
56648,6950545388,618490,calm,polite,0.04,0.12
56649,4624383824,198686,calm,neutral,0.06,0.57
56650,8961451248,672758,neutral,angry,-0.05,0.01
56651,3795874778,698596,neutral,angry,-0.09,0.55
56652,8953243042,855386,calm,polite,0.15,0.42
56653,1881581814,367706,calm,angry,0.14,0.2
56654,6547341291,175269,neutral,neutral,-0.01,0.57
56655,135248594,796927,neutral,neutral,-0.07,0.22
56656,1915953970,764745,neutral,neutral,-0.24,0.39
56657,1849230215,376294,calm,neutral,0.14,0.22
56658,6339013038,820369,calm,angry,0.02,0.61
56659,6110702097,650595,angry,polite,0.53,0.3
56660,247435116,980508,neutral,frustrated,-0.11,0.18
56661,3340089159,717526,calm,angry,0.19,0.23
56662,5754725509,668841,calm,neutral,0.18,0.19
56663,6179980952,459044,neutral,neutral,0.0,0.4
56664,252418178,855652,calm,neutral,0.12,0.2
56665,25345303,319947,neutral,neutral,-0.12,0.33
56666,3999972082,391052,neutral,polite,0.11,0.29
56667,5168133122,176703,neutral,polite,0.25,0.05
56668,4271348753,955854,neutral,frustrated,-0.02,0.14
56669,8498229559,760378,neutral,calm,-0.25,0.1
56670,1706327036,336230,neutral,angry,-0.13,0.4
56671,5545006034,139291,frustrated,neutral,-0.38,0.13
56672,5199073344,552900,neutral,polite,0.0,0.47
56673,1982220145,167843,calm,polite,0.01,0.01
56674,6999726973,171689,neutral,calm,-0.17,0.44
56675,5104135169,926719,calm,neutral,0.04,0.45
56676,4527364622,374078,calm,calm,0.3,0.15
56677,4621852874,732843,neutral,neutral,0.0,0.33
56678,6380325003,981779,calm,neutral,0.06,0.22
56679,6237668597,835105,neutral,polite,0.0,0.0
56680,9156733469,376294,calm,polite,0.01,0.16
56681,2969977899,183138,calm,calm,0.15,0.24
56682,9735365553,901722,neutral,polite,0.0,0.34
56683,9125812564,630891,calm,frustrated,0.11,0.2
56684,5245374526,731015,neutral,polite,0.04,0.41
56685,7255824159,642658,calm,angry,0.21,0.35
56686,3687606430,748700,neutral,calm,-0.09,0.45
56687,9271525723,982131,neutral,frustrated,-0.07,0.23
56688,1690458958,668841,neutral,frustrated,-0.02,0.36
56689,3910267255,459044,calm,polite,0.13,0.0
56690,311319758,980508,neutral,angry,-0.03,0.7
56691,1461639236,717526,calm,polite,0.04,0.24
56692,7561315531,359050,calm,angry,0.02,0.44
56693,3429366073,261911,calm,angry,0.19,0.1
56694,4194343936,582602,neutral,calm,-0.13,0.38
56695,76598588,338544,neutral,neutral,-0.16,0.28
56696,853087511,459044,calm,calm,0.1,0.55
56697,8331361640,803198,calm,calm,0.08,0.16
56698,6865789796,263480,calm,polite,0.14,0.84
56699,1056993215,103651,neutral,neutral,0.0,0.47
56700,147271649,597058,calm,polite,0.11,0.5
56701,7822418944,265196,frustrated,polite,0.44,0.1
56702,732584193,342279,neutral,angry,-0.11,0.33
56703,4142975142,570067,neutral,angry,-0.1,0.03
56704,6429082947,982131,neutral,neutral,-0.11,0.22
56705,7388273701,630891,calm,calm,0.02,0.07
56706,3075502401,782259,calm,frustrated,0.01,0.73
56707,89960643,422417,neutral,calm,-0.01,0.14
56708,2721569585,198686,neutral,calm,-0.12,0.36
56709,6268341292,855652,calm,polite,0.15,0.23
56710,7651058268,835105,neutral,neutral,-0.08,0.35
56711,8623385668,793137,neutral,calm,-0.16,0.25
56712,3306268849,113217,calm,neutral,0.02,0.65
56713,2766672911,338544,calm,polite,0.26,0.25
56714,3973543319,672758,calm,polite,0.11,0.85
56715,5386392684,176703,calm,angry,0.11,0.19
56716,8279315192,993862,neutral,frustrated,-0.01,0.21
56717,8889152870,575131,neutral,frustrated,-0.15,0.54
56718,7213292406,595713,neutral,neutral,-0.03,0.29
56719,7202553713,261911,neutral,angry,-0.08,0.14
56720,1900595681,265196,neutral,polite,0.02,0.49
56721,3692902166,717526,neutral,polite,0.19,0.1
56722,6076975777,178998,calm,neutral,0.11,0.28
56723,4928285788,432687,neutral,neutral,-0.01,0.23
56724,1279843344,981779,calm,angry,0.08,0.14
56725,2704010011,743011,neutral,calm,0.0,0.18
56726,7731060361,437196,calm,frustrated,0.06,0.44
56727,383514141,640550,calm,frustrated,0.13,0.1
56728,6910980651,675344,neutral,neutral,0.0,0.35
56729,5850690281,597058,calm,polite,0.06,0.54
56730,3753199548,367706,calm,calm,0.04,0.26
56731,7570623915,855652,neutral,angry,0.0,0.7
56732,2963052211,175269,neutral,angry,-0.1,0.14
56733,256214537,732843,calm,angry,0.13,0.78
56734,2474765226,348998,neutral,frustrated,-0.24,0.26
56735,6177202268,459044,calm,angry,0.04,0.29
56736,4508120765,743011,neutral,frustrated,-0.2,0.12
56737,6682171936,640550,neutral,angry,-0.01,0.09
56738,7808443152,630891,neutral,polite,0.06,0.06
56739,6738115,261911,neutral,frustrated,-0.12,0.33
56740,238130341,981779,neutral,frustrated,-0.07,0.21
56741,8515848093,942082,calm,calm,0.07,0.23
56742,6841560429,526945,neutral,angry,-0.23,0.32
56743,7662412119,367706,neutral,calm,0.0,0.13
56744,2357275475,178998,neutral,neutral,0.0,0.05
56745,2338489629,570067,neutral,neutral,-0.19,0.26
56746,8516620125,796927,neutral,polite,0.0,0.28
56747,2360330646,319947,neutral,neutral,-0.01,0.3
56748,7713636003,764745,neutral,angry,0.0,0.3
56749,2566704256,650595,neutral,polite,0.01,0.68
56750,6864905771,144120,calm,angry,0.17,0.33
56751,7907200448,782259,calm,neutral,0.03,0.71
56752,4638918774,338544,neutral,frustrated,-0.01,0.21
56753,7655620914,176703,calm,angry,0.11,0.21
56754,4076923927,359050,calm,frustrated,0.23,0.39
56755,713193956,855652,neutral,neutral,-0.12,0.65
56756,2826772134,526945,neutral,calm,-0.03,0.15
56757,1634092269,630891,neutral,angry,-0.11,0.22
56758,3617592369,717526,neutral,angry,0.0,0.14
56759,6941158570,342279,calm,neutral,0.05,0.16
56760,4744701578,796927,neutral,polite,0.24,0.07
56761,9558478194,760378,calm,polite,0.07,0.54
56762,3399185893,336230,calm,neutral,0.05,0.07
56763,4003584713,591778,frustrated,polite,0.28,0.03
56764,4385708491,618490,calm,neutral,0.45,0.53
